shipment_id,order_id,vendor_id,status,carrier,dispatched_at,delivered_at,_ingested_at
TRK-630a7f8e9b1e,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
TRK-378e3a16927c,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
894284492,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
825977400,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
TRK-a6082f9e4a4e,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
690547490,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
TRK-c3ebc0f6ce4f,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
108672862,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
382692545,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
TRK-2383b779d89a,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
TRK-084e45a8ebac,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
541119217,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
522679992,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
185817576,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
369557950,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
TRK-bc0dc0ffa1ff,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
TRK-9c7bb8c0c941,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
337195696,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
581309963,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
816200656,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
761387608,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
TRK-1d3e18a2cd4a,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
TRK-a3d746e8b1ca,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
883663873,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
TRK-a8c860e1fff3,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
TRK-729962087743,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
934057702,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
603738144,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
981279397,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
336894388,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
281471044,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
440470409,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
TRK-e0a26b012b7e,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
702975115,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
TRK-da9d09e1dc10,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
TRK-eea77b4bfd73,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
874759186,,vendor_c,,,,,2026-02-23 16:33:03.464568+00:00
TRK-32be6e5dfeb7,,vendor_a,,,,,2026-02-23 16:33:03.464568+00:00
TRK-a8dd765c303a,,unknown,DELIVERED,FedEx,2023-03-05 13:44:39+00:00,2023-03-08 04:44:00+00:00,2026-02-23 16:37:31.137281+00:00
TRK-66f5518549f0,,unknown,CREATED,Kwik,2023-09-14 00:57:16+00:00,,2026-02-23 16:37:31.137281+00:00
415622307,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
308439479,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
TRK-42186b0c08c1,,unknown,DELIVERED,Kwik,2023-05-04 09:39:46+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-4f1928ad39c1,,unknown,IN_TRANSIT,GIG,2023-11-14 17:13:47+00:00,,2026-02-23 16:37:31.137281+00:00
922134488,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
701493999,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-0f9448d5db2d,,unknown,CREATED,Local,2023-03-14 18:12:40+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-3d13a7aaaf08,,unknown,CREATED,Kwik,2023-06-01 09:17:39+00:00,,2026-02-23 16:37:31.137281+00:00
172052215,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-537a7a1193a9,,unknown,IN_TRANSIT,GIG,2023-08-13 19:09:22+00:00,,2026-02-23 16:37:31.137281+00:00
299318337,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
238358840,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-75a0f6e19970,,unknown,CREATED,DHL,2023-08-03 05:25:31+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-5a3f667f9b39,,unknown,IN_TRANSIT,Kwik,2023-01-18 06:40:47+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-4ab19d8a2856,,unknown,IN_TRANSIT,FedEx,2023-02-15 11:50:06+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-73c560fc1607,,unknown,CREATED,GIG,2023-03-27 20:14:27+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-3d0e841e5465,,unknown,DELIVERED,GIG,2023-06-06 20:49:02+00:00,,2026-02-23 16:37:31.137281+00:00
192822736,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-d13a5eab1051,,unknown,DELIVERED,Kwik,2023-06-14 19:52:39+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-3dc5cadb2961,,unknown,IN_TRANSIT,Kwik,2023-01-07 09:48:10+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-faa98a9053f7,,unknown,CREATED,DHL,2023-10-28 08:10:01+00:00,,2026-02-23 16:37:31.137281+00:00
455244324,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-95d35b09de45,,unknown,DELIVERED,Kwik,,,2026-02-23 16:37:31.137281+00:00
173899194,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-96220b616006,,unknown,PICKED_UP,Kwik,,,2026-02-23 16:37:31.137281+00:00
899776651,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
TRK-6012302f2e96,,unknown,IN_TRANSIT,DHL,2023-06-26 09:44:11+00:00,,2026-02-23 16:37:31.137281+00:00
190153750,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
408724834,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-5f095770a871,,unknown,IN_TRANSIT,Kwik,,,2026-02-23 16:37:31.137281+00:00
495857680,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
723808252,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
730968306,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
152601697,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
TRK-794fa33d9c8d,,unknown,DELIVERED,DHL,2023-07-17 07:33:17+00:00,2023-07-20 03:33:00+00:00,2026-02-23 16:37:31.137281+00:00
TRK-f9f9064a909a,,unknown,CREATED,Local,2023-05-19 13:27:43+00:00,,2026-02-23 16:37:31.137281+00:00
381470951,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-fa339d4af995,,unknown,DELIVERED,DHL,2023-05-27 19:09:18+00:00,,2026-02-23 16:37:31.137281+00:00
613667541,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
TRK-e067e9a31fdf,,unknown,IN_TRANSIT,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-b3dc8dcd3ce1,,unknown,DELIVERED,Local,,,2026-02-23 16:37:31.137281+00:00
108670337,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
843805880,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
818674008,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-0a3e843046b7,,unknown,IN_TRANSIT,Kwik,2023-04-30 20:04:04+00:00,,2026-02-23 16:37:31.137281+00:00
791116144,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-36327602b766,,unknown,IN_TRANSIT,DHL,2023-06-07 15:48:25+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-2aa50672c9bc,,unknown,DELIVERED,Kwik,,,2026-02-23 16:37:31.137281+00:00
302563717,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
182669263,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
707544198,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
224707833,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
107344227,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-b0c863c048c4,,unknown,IN_TRANSIT,GIG,2023-11-16 11:38:21+00:00,,2026-02-23 16:37:31.137281+00:00
590766724,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
802905154,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
TRK-39a62c795076,,unknown,PICKED_UP,FedEx,2023-02-09 17:54:41+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-5ed48fcaf6be,,unknown,PICKED_UP,GIG,,,2026-02-23 16:37:31.137281+00:00
436225854,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
629884390,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
952005232,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
178428868,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
169504888,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
723768951,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
891985245,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-e83b561017fa,,unknown,CREATED,GIG,2023-01-30 08:41:05+00:00,,2026-02-23 16:37:31.137281+00:00
632166023,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
693183260,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
860189923,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
808076008,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-58a2a93da3a9,,unknown,DELIVERED,DHL,,,2026-02-23 16:37:31.137281+00:00
TRK-9226c9baa6cc,,unknown,CREATED,Local,,,2026-02-23 16:37:31.137281+00:00
751037084,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-1c5a4dc1d499,,unknown,CREATED,GIG,2023-02-12 06:07:03+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-ba5c33232399,,unknown,DELIVERED,DHL,2023-04-08 11:09:28+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-072cc8d6041a,,unknown,CREATED,FedEx,2023-07-31 16:11:57+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-1a8d3a7f26e4,,unknown,PICKED_UP,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-b88a21753b0f,,unknown,CREATED,DHL,,,2026-02-23 16:37:31.137281+00:00
914438043,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
804677199,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-0680b0fdaeb1,,unknown,PICKED_UP,FedEx,2023-11-05 14:47:09+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-3977e342a4d1,,unknown,DELIVERED,DHL,2023-04-21 06:40:40+00:00,2023-04-23 09:40:00+00:00,2026-02-23 16:37:31.137281+00:00
881592059,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-ffae35f92df4,,unknown,CREATED,Local,,,2026-02-23 16:37:31.137281+00:00
810467992,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
305313904,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
250616480,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
299620843,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
915314833,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
416802330,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-62886c6c7690,,unknown,DELIVERED,Kwik,,2023-09-27 14:23:00+00:00,2026-02-23 16:37:31.137281+00:00
597404403,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
708054280,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
651287387,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
363132261,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-0b58f97c6f13,,unknown,IN_TRANSIT,Kwik,2023-02-05 11:29:35+00:00,,2026-02-23 16:37:31.137281+00:00
325469608,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-79a9430399d8,,unknown,CREATED,DHL,2023-05-05 05:53:58+00:00,,2026-02-23 16:37:31.137281+00:00
439262602,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-7d50f29931e9,,unknown,DELIVERED,DHL,2023-02-21 14:54:27+00:00,,2026-02-23 16:37:31.137281+00:00
243415845,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
967900379,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
515035686,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
961491873,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-fe59564290ad,,unknown,IN_TRANSIT,Kwik,,,2026-02-23 16:37:31.137281+00:00
858772079,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
697871037,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
879158412,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-fa92ac0b3dcc,,unknown,PICKED_UP,FedEx,2023-03-27 23:53:17+00:00,,2026-02-23 16:37:31.137281+00:00
185314257,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
TRK-d34546a9fccc,,unknown,CREATED,GIG,,,2026-02-23 16:37:31.137281+00:00
574973335,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
248126356,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
TRK-96e29586d4e8,,unknown,DELIVERED,FedEx,2023-07-12 04:29:39+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-798eddccaf43,,unknown,DELIVERED,GIG,,,2026-02-23 16:37:31.137281+00:00
213226432,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
923767351,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
163127598,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
TRK-e2aaaa6b6de3,,unknown,CREATED,GIG,2023-03-10 20:48:48+00:00,,2026-02-23 16:37:31.137281+00:00
241094925,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
TRK-d03f333b938f,,unknown,IN_TRANSIT,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-66fd26850c92,,unknown,DELIVERED,FedEx,,2023-03-07 21:48:00+00:00,2026-02-23 16:37:31.137281+00:00
TRK-a6ccc75e3e46,,unknown,IN_TRANSIT,FedEx,2023-03-08 14:59:25+00:00,,2026-02-23 16:37:31.137281+00:00
764230655,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-93be850cf830,,unknown,PICKED_UP,GIG,2023-12-19 20:19:24+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-80ef90d557ea,,unknown,IN_TRANSIT,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-42d56748ba13,,unknown,DELIVERED,DHL,2023-06-24 11:11:41+00:00,2023-06-25 23:11:00+00:00,2026-02-23 16:37:31.137281+00:00
686887768,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-457945ed5502,,unknown,DELIVERED,GIG,,2023-11-13 01:19:00+00:00,2026-02-23 16:37:31.137281+00:00
TRK-1c39d87c8301,,unknown,IN_TRANSIT,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-3cf1b280c80b,,unknown,DELIVERED,Local,,,2026-02-23 16:37:31.137281+00:00
982416447,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-ac7185b75810,,unknown,DELIVERED,GIG,2023-10-16 13:26:17+00:00,2023-10-18 10:26:00+00:00,2026-02-23 16:37:31.137281+00:00
TRK-729902706433,,unknown,IN_TRANSIT,Kwik,2023-01-22 21:15:07+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-9c8a0f232524,,unknown,PICKED_UP,GIG,2023-07-25 16:35:17+00:00,,2026-02-23 16:37:31.137281+00:00
604793890,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
TRK-2bd3de01f560,,unknown,CREATED,GIG,,,2026-02-23 16:37:31.137281+00:00
497910590,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
616102523,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-80dda658bc00,,unknown,IN_TRANSIT,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-c7da3bfff0c7,,unknown,DELIVERED,Kwik,2023-08-21 11:48:49+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-47768aa13388,,unknown,DELIVERED,DHL,2023-01-26 14:07:04+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-0bb2b0ec2b06,,unknown,PICKED_UP,DHL,,,2026-02-23 16:37:31.137281+00:00
468441783,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-e6c6972f123a,,unknown,DELIVERED,FedEx,2023-10-31 00:43:01+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-cacfe125c1fb,,unknown,DELIVERED,GIG,,2023-02-28 04:05:00+00:00,2026-02-23 16:37:31.137281+00:00
TRK-69da3f6ac09f,,unknown,DELIVERED,FedEx,2023-07-31 04:24:42+00:00,2023-08-02 13:24:00+00:00,2026-02-23 16:37:31.137281+00:00
TRK-b31a2386f4ae,,unknown,PICKED_UP,Local,2023-07-25 02:40:55+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-855577899c12,,unknown,PICKED_UP,Kwik,2023-01-27 06:14:54+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-8414afa36e79,,unknown,PICKED_UP,Local,2023-10-25 06:24:17+00:00,,2026-02-23 16:37:31.137281+00:00
854415597,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-70e2bfdcc566,,unknown,DELIVERED,FedEx,2023-10-24 19:00:22+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-262108c1ec7d,,unknown,PICKED_UP,GIG,2023-05-14 21:10:03+00:00,,2026-02-23 16:37:31.137281+00:00
991749575,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
758240337,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
747489037,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-8ff2797d214f,,unknown,CREATED,FedEx,2023-06-25 02:34:44+00:00,,2026-02-23 16:37:31.137281+00:00
552498871,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
TRK-6d0dd2d37de2,,unknown,DELIVERED,Kwik,2023-01-17 17:08:29+00:00,,2026-02-23 16:37:31.137281+00:00
573989048,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
685583460,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
334126548,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-e2978f5af976,,unknown,CREATED,GIG,2023-01-19 18:21:44+00:00,,2026-02-23 16:37:31.137281+00:00
806597352,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
230016655,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
857352096,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-2ebc73de9b30,,unknown,CREATED,Local,2023-05-08 14:10:16+00:00,,2026-02-23 16:37:31.137281+00:00
298519273,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
TRK-e2aaaa6b6de3,,unknown,CREATED,Local,2023-08-02 01:55:01+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-16b09f52e20b,,unknown,CREATED,GIG,2023-02-17 21:48:54+00:00,,2026-02-23 16:37:31.137281+00:00
709633898,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-80dda658bc00,,unknown,PICKED_UP,Kwik,2023-08-09 02:32:27+00:00,,2026-02-23 16:37:31.137281+00:00
326253648,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-c01125e048f2,,unknown,IN_TRANSIT,FedEx,2023-10-13 01:14:29+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-926681fcc62a,,unknown,DELIVERED,Kwik,2023-05-30 23:12:29+00:00,2023-06-03 00:12:00+00:00,2026-02-23 16:37:31.137281+00:00
558749845,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
TRK-8941c225b403,,unknown,PICKED_UP,FedEx,2023-08-01 09:45:57+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-c28c2f436811,,unknown,PICKED_UP,GIG,2023-11-11 10:29:33+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-6bb3237d57f5,,unknown,PICKED_UP,Kwik,2023-02-06 02:43:51+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-bc727140ffb6,,unknown,PICKED_UP,GIG,2023-01-04 06:01:40+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-92241094eabf,,unknown,PICKED_UP,DHL,2023-03-16 07:11:31+00:00,,2026-02-23 16:37:31.137281+00:00
621793264,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
403903529,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
502285841,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
TRK-6c0b13e384ff,,unknown,CREATED,Kwik,2023-04-14 10:45:44+00:00,,2026-02-23 16:37:31.137281+00:00
471860844,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
TRK-8f0eeb023804,,unknown,PICKED_UP,DHL,2023-07-26 16:52:08+00:00,,2026-02-23 16:37:31.137281+00:00
564189589,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-d04a1e4c26f8,,unknown,CREATED,Kwik,2023-10-30 23:27:28+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-f28ccd4860ac,,unknown,CREATED,FedEx,2023-09-19 08:51:26+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-0c9b30bf023e,,unknown,DELIVERED,DHL,2023-04-03 22:46:48+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-4634e9f7cd3c,,unknown,CREATED,GIG,2023-05-21 16:49:29+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-eae113cf9bd9,,unknown,PICKED_UP,Kwik,2023-06-19 02:35:03+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-66fd26850c92,,unknown,CREATED,FedEx,2023-04-28 20:45:21+00:00,,2026-02-23 16:37:31.137281+00:00
229354037,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
TRK-7b16a53efa10,,unknown,CREATED,Kwik,,,2026-02-23 16:37:31.137281+00:00
601116630,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-ffae35f92df4,,unknown,PICKED_UP,GIG,,,2026-02-23 16:37:31.137281+00:00
330811883,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
360574042,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
366783989,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
887098620,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
TRK-7d7274dc99ce,,unknown,DELIVERED,Kwik,2023-06-10 18:54:14+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-798eddccaf43,,unknown,DELIVERED,DHL,2023-12-08 06:09:47+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-b0c863c048c4,,unknown,DELIVERED,Local,2023-02-14 01:01:41+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-6347f73e40da,,unknown,IN_TRANSIT,FedEx,2023-12-02 00:14:00+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-4034d9a2e08f,,unknown,PICKED_UP,DHL,2023-05-21 10:41:18+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-c7da3bfff0c7,,unknown,IN_TRANSIT,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-e5557a05666d,,unknown,IN_TRANSIT,Kwik,2023-04-13 16:04:42+00:00,,2026-02-23 16:37:31.137281+00:00
557171055,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
957897852,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
724175051,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-69da3f6ac09f,,unknown,PICKED_UP,DHL,2023-02-12 17:47:47+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-0a69ad270d5e,,unknown,PICKED_UP,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-df320ba6966a,,unknown,CREATED,GIG,,,2026-02-23 16:37:31.137281+00:00
640997327,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
808752721,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-31dfa07b9e5e,,unknown,DELIVERED,Local,2023-06-04 12:37:20+00:00,,2026-02-23 16:37:31.137281+00:00
118351442,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
535165736,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-d8552dcbbb7c,,unknown,PICKED_UP,Local,,,2026-02-23 16:37:31.137281+00:00
TRK-f5615056de11,,unknown,DELIVERED,Kwik,,,2026-02-23 16:37:31.137281+00:00
990614897,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
324439501,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-67cfcc056ada,,unknown,IN_TRANSIT,GIG,2023-06-13 22:41:18+00:00,,2026-02-23 16:37:31.137281+00:00
834604200,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-fc4eb989a630,,unknown,PICKED_UP,FedEx,,,2026-02-23 16:37:31.137281+00:00
434283799,,unknown,,DHL,,,2026-02-23 16:37:31.137281+00:00
TRK-4f1928ad39c1,,unknown,PICKED_UP,GIG,2023-03-11 21:15:59+00:00,,2026-02-23 16:37:31.137281+00:00
991368209,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
TRK-2554b5159b94,,unknown,IN_TRANSIT,FedEx,2023-06-01 08:00:24+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-4eaf077846be,,unknown,DELIVERED,Local,,2023-12-11 05:20:00+00:00,2026-02-23 16:37:31.137281+00:00
TRK-cb60bb914320,,unknown,IN_TRANSIT,GIG,2023-02-20 09:28:43+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-798eddccaf43,,unknown,PICKED_UP,DHL,2023-10-20 08:21:52+00:00,,2026-02-23 16:37:31.137281+00:00
TRK-2f5b6dca6eeb,,unknown,CREATED,FedEx,2023-06-11 12:04:54+00:00,,2026-02-23 16:37:31.137281+00:00
290575149,,unknown,,Kwik,,,2026-02-23 16:37:31.137281+00:00
175415732,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
225162968,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
TRK-adfa2b04385a,,unknown,IN_TRANSIT,Kwik,,,2026-02-23 16:37:31.137281+00:00
709357418,,unknown,,FedEx,,,2026-02-23 16:37:31.137281+00:00
909240854,,unknown,,Local,,,2026-02-23 16:37:31.137281+00:00
517343229,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
TRK-3153378deeb3,,unknown,IN_TRANSIT,GIG,2023-03-14 19:44:17+00:00,,2026-02-23 16:37:31.137281+00:00
286591379,,unknown,,GIG,,,2026-02-23 16:37:31.137281+00:00
